,Unnamed: 0,TIMESTAMP,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION,BIN_NUMBER,MONTH,DAY_NUMBER,WEEK_DAY,DELIVERY_LENGTH,AVG_TRAFFIC_SPEED
173,173,2020-08-01 15:03:00.000,3,60.169,24.925,60.17,24.925,20,18,0.0,19.4,0.750587,0.0,180,8,214,5,11.236,63.75833333333333
174,174,2020-08-01 15:03:00.000,1,60.183,24.95,60.171,24.947,34,34,0.0,19.4,0.750587,0.0,180,8,214,5,1025.706,81.09302325581395
175,175,2020-08-01 15:05:00.000,2,60.175,24.96,60.195,24.951,38,39,0.0,19.4,0.750587,0.0,181,8,214,5,627.772,81.36774193548388
176,176,2020-08-01 15:13:00.000,1,60.19,24.94,60.188,24.953,19,21,0.0,19.4,0.750587,0.0,182,8,214,5,2635.5240000000003,78.75324675324676
177,177,2020-08-01 15:16:00.000,8,60.16,24.941,60.169,24.941,37,42,0.0,19.4,0.750587,0.0,183,8,214,5,1109.0680000000002,62.35606060606061
178,178,2020-08-01 15:18:00.000,6,60.167,24.96,60.163,24.942,35,38,0.0,19.4,0.750587,0.0,183,8,214,5,974.958,62.35606060606061
179,179,2020-08-01 15:18:00.000,1,60.188,24.955,60.188,24.953,21,22,0.0,19.4,0.750587,0.0,183,8,214,5,0.0,81.83216783216783
180,180,2020-08-01 15:22:00.000,1,60.184,24.949,60.195,24.956,32,38,0.0,19.4,0.750587,0.0,184,8,214,5,234.426,79.82840236686391
181,181,2020-08-01 15:22:00.000,1,60.182,24.948,60.187,24.955,40,23,0.0,19.4,0.750587,0.0,184,8,214,5,751.2949999999998,79.82840236686391
182,182,2020-08-01 15:24:00.000,1,60.175,24.924,60.163,24.934,35,47,0.0,19.4,0.750587,0.0,184,8,214,5,1483.9740000000002,63.755102040816325
183,183,2020-08-01 15:28:00.000,3,60.162,24.936,60.167,24.936,25,27,0.0,19.4,0.750587,0.0,185,8,214,5,423.6740000000001,64.48322147651007
184,184,2020-08-01 15:28:00.000,1,60.183,24.921,60.169,24.945,39,39,0.0,19.4,0.750587,0.0,185,8,214,5,1872.022,81.9746835443038
185,185,2020-08-01 15:29:00.000,1,60.182,24.952,60.187,24.965,24,15,0.0,19.4,0.750587,0.0,185,8,214,5,150.38700000000003,71.02906976744185
186,186,2020-08-01 15:32:00.000,5,60.158,24.937,60.165,24.936,40,51,0.0,19.4,0.750587,0.0,186,8,214,5,137.504,63.226950354609926
187,187,2020-08-01 15:34:00.000,1,60.16,24.935,60.163,24.94,29,11,0.0,19.4,0.750587,0.0,186,8,214,5,313.23,63.226950354609926
188,188,2020-08-01 15:37:00.000,1,60.172,24.917,60.181,24.925,32,42,0.0,19.4,0.750587,0.0,187,8,214,5,764.397,62.86075949367088
189,189,2020-08-01 15:40:00.000,5,60.193,24.973,60.185,24.98,32,33,0.0,19.4,0.750587,0.0,188,8,214,5,128.478,71.2816091954023
190,190,2020-08-01 15:42:00.000,1,60.194,24.942,60.194,24.956,25,32,0.0,19.4,0.750587,0.0,188,8,214,5,2635.5240000000003,81.4367088607595
191,191,2020-08-01 15:43:00.000,2,60.196,24.964,60.19,24.956,31,32,0.0,19.4,0.750587,0.0,188,8,214,5,0.0,81.4367088607595
192,192,2020-08-01 15:45:00.000,3,60.172,24.96,60.162,24.929,40,46,0.0,19.4,0.750587,0.0,189,8,214,5,1623.7210000000005,65.38732394366197
193,193,2020-08-01 15:51:00.000,7,60.16,24.941,60.168,24.93,30,15,0.0,19.4,0.750587,0.0,190,8,214,5,531.5810000000001,64.0072463768116
194,194,2020-08-01 15:51:00.000,1,60.164,24.946,60.168,24.93,31,19,0.0,19.4,0.750587,0.0,190,8,214,5,832.7299999999999,64.0072463768116
195,195,2020-08-01 15:52:00.000,1,60.171,24.955,60.185,24.961,33,39,0.0,19.4,0.750587,0.0,190,8,214,5,1149.5980000000002,72.96610169491525
196,196,2020-08-01 15:54:00.000,3,60.155,24.915,60.168,24.93,30,44,0.0,19.4,0.750587,0.0,190,8,214,5,563.073,64.0072463768116
197,197,2020-08-01 15:55:00.000,1,60.159,24.921,60.169,24.948,38,46,0.0,19.4,0.750587,0.0,191,8,214,5,899.7279999999995,70.90184049079754
198,198,2020-08-01 15:55:00.000,1,60.197,24.953,60.187,24.961,34,35,0.0,19.4,0.750587,0.0,191,8,214,5,0.0,70.90184049079754
199,199,2020-08-01 15:56:00.000,4,60.161,24.953,60.164,24.944,34,23,0.0,19.4,0.750587,0.0,191,8,214,5,616.7729999999999,64.00862068965517
200,200,2020-08-01 15:58:00.000,1,60.158,24.952,60.16,24.941,38,23,0.0,19.4,0.750587,0.0,191,8,214,5,895.248,64.00862068965517
201,201,2020-08-01 15:58:00.000,5,60.193,24.942,60.18,24.949,34,32,0.0,19.4,0.750587,0.0,191,8,214,5,2528.825000000001,81.40350877192982
202,202,2020-08-01 16:02:00.000,1,60.173,24.918,60.177,24.922,29,34,0.0,18.9,1.26861,0.0,192,8,214,5,701.6189999999999,64.5813953488372
203,203,2020-08-01 16:03:00.000,1,60.172,24.953,60.163,24.94,33,39,0.0,18.9,1.26861,0.0,192,8,214,5,1433.0940000000005,64.5813953488372
204,204,2020-08-01 16:04:00.000,1,60.19,24.946,60.193,24.958,32,28,0.0,18.9,1.26861,0.0,192,8,214,5,751.2949999999998,83.03424657534246
205,205,2020-08-01 16:11:00.000,1,60.154,24.932,60.159,24.918,31,38,0.0,18.9,1.26861,0.0,194,8,214,5,39.419,63.42465753424658
206,206,2020-08-01 16:14:00.000,3,60.188,24.92,60.184,24.92,32,47,0.0,18.9,1.26861,0.0,194,8,214,5,0.0,63.42465753424658
207,207,2020-08-01 16:14:00.000,4,60.193,24.961,60.195,24.951,25,29,0.0,18.9,1.26861,0.0,194,8,214,5,234.426,81.3491124260355
208,208,2020-08-01 16:15:00.000,9,60.168,24.967,60.169,24.945,35,38,0.0,18.9,1.26861,0.0,195,8,214,5,589.0480000000001,81.62345679012346
209,209,2020-08-01 16:17:00.000,5,60.176,24.929,60.169,24.941,48,53,0.0,18.9,1.26861,0.0,195,8,214,5,1192.2520000000006,63.525925925925925
210,210,2020-08-01 16:18:00.000,1,60.187,24.921,60.167,24.938,34,35,0.0,18.9,1.26861,0.0,195,8,214,5,1703.7339999999997,63.525925925925925
211,211,2020-08-01 16:20:00.000,1,60.191,24.945,60.194,24.95,29,16,0.0,18.9,1.26861,0.0,196,8,214,5,663.815,81.88489208633094
212,212,2020-08-01 16:24:00.000,3,60.185,24.944,60.181,24.925,35,29,0.0,18.9,1.26861,0.0,196,8,214,5,2634.855,63.125
213,213,2020-08-01 16:27:00.000,3,60.18,24.951,60.162,24.928,40,42,0.0,18.9,1.26861,0.0,197,8,214,5,2069.944000000001,63.65068493150685
214,214,2020-08-01 16:28:00.000,2,60.163,24.928,60.169,24.933,33,42,0.0,18.9,1.26861,0.0,197,8,214,5,640.8019999999999,63.65068493150685
215,215,2020-08-01 16:31:00.000,3,60.173,24.925,60.165,24.935,33,28,0.0,18.9,1.26861,0.0,198,8,214,5,1230.3290000000002,64.54918032786885
216,216,2020-08-01 16:33:00.000,4,60.192,24.945,60.187,24.956,36,32,0.0,18.9,1.26861,0.0,198,8,214,5,751.2949999999998,82.76258992805755
217,217,2020-08-01 16:34:00.000,2,60.194,24.965,60.195,24.956,27,22,0.0,18.9,1.26861,0.0,198,8,214,5,0.0,82.76258992805755
218,218,2020-08-01 16:34:00.000,1,60.156,24.929,60.159,24.945,28,16,0.0,18.9,1.26861,0.0,198,8,214,5,749.6210000000002,71.48051948051948
219,219,2020-08-01 16:35:00.000,5,60.181,24.954,60.178,24.949,25,28,0.0,18.9,1.26861,0.0,199,8,214,5,710.3570000000001,82.31543624161074
220,220,2020-08-01 16:38:00.000,1,60.159,24.949,60.157,24.946,25,33,0.0,18.9,1.26861,0.0,199,8,214,5,380.593,72.10416666666667
221,221,2020-08-01 16:38:00.000,5,60.157,24.951,60.167,24.938,34,36,0.0,18.9,1.26861,0.0,199,8,214,5,992.7720000000002,62.38059701492537
222,222,2020-08-01 16:39:00.000,7,60.186,24.911,60.175,24.926,37,35,0.0,18.9,1.26861,0.0,199,8,214,5,684.568,62.38059701492537
223,223,2020-08-01 16:41:00.000,2,60.188,24.945,60.188,24.956,26,33,0.0,18.9,1.26861,0.0,200,8,214,5,751.2949999999998,81.8698224852071
224,224,2020-08-01 16:41:00.000,5,60.16,24.925,60.163,24.941,37,33,0.0,18.9,1.26861,0.0,200,8,214,5,323.288,61.3134328358209
225,225,2020-08-01 16:44:00.000,5,60.161,24.919,60.168,24.93,28,35,0.0,18.9,1.26861,0.0,200,8,214,5,415.667,61.3134328358209
226,226,2020-08-01 16:46:00.000,3,60.183,24.925,60.183,24.919,37,27,0.0,18.9,1.26861,0.0,201,8,214,5,230.121,63.16535433070866
227,227,2020-08-01 16:49:00.000,3,60.168,24.96,60.188,24.956,40,37,0.0,18.9,1.26861,0.0,201,8,214,5,1486.5199999999995,82.42222222222222
228,228,2020-08-01 16:52:00.000,1,60.187,24.911,60.188,24.919,31,17,0.0,18.9,1.26861,0.0,202,8,214,5,0.0,64.1418439716312
229,229,2020-08-01 16:54:00.000,2,60.16,24.955,60.17,24.945,42,53,0.0,18.9,1.26861,0.0,202,8,214,5,987.249,80.87903225806451
230,230,2020-08-01 16:57:00.000,4,60.165,24.929,60.174,24.93,28,31,0.0,18.9,1.26861,0.0,203,8,214,5,1355.1920000000005,63.77966101694916
231,231,2020-08-01 16:58:00.000,4,60.157,24.915,60.162,24.928,34,45,0.0,18.9,1.26861,0.0,203,8,214,5,0.0,63.77966101694916
232,232,2020-08-01 17:00:00.000,5,60.163,24.928,60.165,24.934,36,34,0.0,18.9,3.01703,0.0,204,8,214,5,0.0,65.064
233,233,2020-08-01 17:01:00.000,1,60.184,24.946,60.187,24.948,24,18,0.0,18.9,3.01703,0.0,204,8,214,5,0.0,81.6
234,234,2020-08-01 17:01:00.000,1,60.187,24.958,60.188,24.954,29,16,0.0,18.9,3.01703,0.0,204,8,214,5,0.0,81.6
235,235,2020-08-01 17:05:00.000,1,60.161,24.938,60.163,24.941,31,30,0.0,18.9,3.01703,0.0,205,8,214,5,294.83700000000005,63.03787878787879
236,236,2020-08-01 17:07:00.000,3,60.158,24.916,60.169,24.933,37,50,0.0,18.9,3.01703,0.0,205,8,214,5,788.1419999999999,63.03787878787879
237,237,2020-08-01 17:07:00.000,1,60.171,24.944,60.168,24.938,35,36,0.0,18.9,3.01703,0.0,205,8,214,5,654.3680000000002,63.03787878787879
238,238,2020-08-01 17:10:00.000,3,60.195,24.957,60.174,24.93,41,33,0.0,18.9,3.01703,0.0,206,8,214,5,2120.6740000000004,63.57798165137615
239,239,2020-08-01 17:12:00.000,1,60.19,24.913,60.198,24.884,29,19,0.0,18.9,3.01703,0.0,206,8,214,5,0.0,76.85833333333333
240,240,2020-08-01 17:13:00.000,3,60.162,24.937,60.171,24.947,38,41,0.0,18.9,3.01703,0.0,206,8,214,5,1313.486,80.8972602739726
241,241,2020-08-01 17:17:00.000,1,60.157,24.915,60.166,24.931,35,45,0.0,18.9,3.01703,0.0,207,8,214,5,511.903,63.28695652173913
242,242,2020-08-01 17:17:00.000,1,60.159,24.935,60.162,24.929,29,32,0.0,18.9,3.01703,0.0,207,8,214,5,39.419,63.28695652173913
243,243,2020-08-01 17:19:00.000,11,60.167,24.976,60.168,24.939,35,29,0.0,18.9,3.01703,0.0,207,8,214,5,897.4409999999997,63.28695652173913
244,244,2020-08-01 17:21:00.000,6,60.17,24.92,60.168,24.93,29,18,0.0,18.9,3.01703,0.0,208,8,214,5,379.551,63.51111111111111
245,245,2020-08-01 17:27:00.000,3,60.156,24.953,60.167,24.94,44,30,0.0,18.9,3.01703,0.0,209,8,214,5,979.981,62.703125
246,246,2020-08-01 17:27:00.000,1,60.189,24.942,60.188,24.956,28,25,0.0,18.9,3.01703,0.0,209,8,214,5,2635.5240000000003,82.03305785123968
247,247,2020-08-01 17:29:00.000,2,60.166,24.934,60.169,24.933,34,24,0.0,18.9,3.01703,0.0,209,8,214,5,478.85300000000007,62.703125
248,248,2020-08-01 17:32:00.000,1,60.159,24.945,60.168,24.952,42,32,0.0,18.9,3.01703,0.0,210,8,214,5,773.409,70.11111111111111
249,249,2020-08-01 17:33:00.000,1,60.197,24.95,60.188,24.956,28,26,0.0,18.9,3.01703,0.0,210,8,214,5,234.426,81.75555555555556
250,250,2020-08-01 17:34:00.000,3,60.19,24.947,60.188,24.954,27,35,0.0,18.9,3.01703,0.0,210,8,214,5,751.2949999999998,81.75555555555556
251,251,2020-08-01 17:34:00.000,6,60.159,24.941,60.168,24.93,31,25,0.0,18.9,3.01703,0.0,210,8,214,5,531.5810000000001,63.31159420289855
252,252,2020-08-01 17:35:00.000,9,60.164,24.932,60.166,24.934,36,31,0.0,18.9,3.01703,0.0,211,8,214,5,364.497,63.8203125
253,253,2020-08-01 17:36:00.000,1,60.187,24.92,60.177,24.927,27,19,0.0,18.9,3.01703,0.0,211,8,214,5,245.973,63.8203125
254,254,2020-08-01 17:37:00.000,5,60.186,24.942,60.178,24.949,31,26,0.0,18.9,3.01703,0.0,211,8,214,5,2654.6610000000005,82.016
255,255,2020-08-01 17:43:00.000,5,60.185,24.921,60.189,24.917,33,15,0.0,18.9,3.01703,0.0,212,8,214,5,0.0,63.6
256,256,2020-08-01 17:43:00.000,4,60.197,24.942,60.194,24.958,36,37,0.0,18.9,3.01703,0.0,212,8,214,5,2635.5240000000003,81.09333333333333
257,257,2020-08-01 17:48:00.000,3,60.158,24.915,60.159,24.911,23,40,0.0,18.9,3.01703,0.0,213,8,214,5,155.72,63.884892086330936
258,258,2020-08-01 17:48:00.000,1,60.193,24.962,60.194,24.958,31,16,0.0,18.9,3.01703,0.0,213,8,214,5,0.0,81.50387596899225
259,259,2020-08-01 17:52:00.000,1,60.176,24.957,60.178,24.949,32,34,0.0,18.9,3.01703,0.0,214,8,214,5,710.884,82.47445255474453
260,260,2020-08-01 17:57:00.000,1,60.183,24.958,60.18,24.951,19,21,0.0,18.9,3.01703,0.0,215,8,214,5,234.426,81.70491803278688
261,261,2020-08-01 18:03:00.000,2,60.156,24.947,60.157,24.955,24,15,0.0,18.3,2.62147,0.0,216,8,214,5,388.888,71.77707006369427
262,262,2020-08-01 18:06:00.000,1,60.174,24.92,60.181,24.925,44,27,0.0,18.3,2.62147,0.0,217,8,214,5,507.471,65.32307692307693
263,263,2020-08-01 18:08:00.000,3,60.187,24.951,60.188,24.983,35,33,0.0,18.3,2.62147,0.0,217,8,214,5,226.232,72.44155844155844
264,264,2020-08-01 18:10:00.000,5,60.183,24.953,60.19,24.944,29,47,0.0,18.3,2.62147,0.0,218,8,214,5,734.3850000000003,81.39669421487604
265,265,2020-08-01 18:13:00.000,1,60.161,24.917,60.163,24.94,24,35,0.0,18.3,2.62147,0.0,218,8,214,5,436.894,63.52287581699346
266,266,2020-08-01 18:18:00.000,5,60.161,24.925,60.168,24.928,29,43,0.0,18.3,2.62147,0.0,219,8,214,5,563.073,64.96638655462185
267,267,2020-08-01 18:18:00.000,5,60.161,24.941,60.168,24.939,29,17,0.0,18.3,2.62147,0.0,219,8,214,5,496.58900000000006,64.96638655462185
268,268,2020-08-01 18:26:00.000,4,60.18,24.95,60.195,24.956,32,23,0.0,18.3,2.62147,0.0,221,8,214,5,234.426,83.21666666666667
269,269,2020-08-01 18:26:00.000,4,60.175,24.959,60.167,24.94,31,30,0.0,18.3,2.62147,0.0,221,8,214,5,1420.76,63.2972972972973
270,270,2020-08-01 18:26:00.000,4,60.192,24.947,60.194,24.956,25,24,0.0,18.3,2.62147,0.0,221,8,214,5,751.2949999999998,83.21666666666667
271,271,2020-08-01 18:33:00.000,1,60.158,24.921,60.159,24.911,28,46,0.0,18.3,2.62147,0.0,222,8,214,5,155.72,65.39
272,272,2020-08-01 18:33:00.000,1,60.162,24.934,60.171,24.947,33,43,0.0,18.3,2.62147,0.0,222,8,214,5,1322.3939999999998,84.25438596491227
273,273,2020-08-01 18:35:00.000,1,60.191,24.943,60.185,24.961,23,30,0.0,18.3,2.62147,0.0,223,8,214,5,734.3849999999998,71.39568345323741
274,274,2020-08-01 18:38:00.000,1,60.19,24.953,60.193,24.958,24,30,0.0,18.3,2.62147,0.0,223,8,214,5,0.0,82.6826923076923
275,275,2020-08-01 18:40:00.000,4,60.185,24.941,60.18,24.949,25,19,0.0,18.3,2.62147,0.0,224,8,214,5,2528.825000000001,81.87931034482759
276,276,2020-08-01 18:43:00.000,7,60.171,24.957,60.167,24.94,31,30,0.0,18.3,2.62147,0.0,224,8,214,5,1088.7639999999997,64.02272727272727
277,277,2020-08-01 18:44:00.000,8,60.164,24.924,60.168,24.93,26,14,0.0,18.3,2.62147,0.0,224,8,214,5,415.667,64.02272727272727
278,278,2020-08-01 18:47:00.000,3,60.195,24.965,60.194,24.956,23,29,0.0,18.3,2.62147,0.0,225,8,214,5,0.0,82.8076923076923
279,279,2020-08-01 18:49:00.000,4,60.198,24.927,60.189,24.917,25,23,0.0,18.3,2.62147,0.0,225,8,214,5,0.0,65.875
280,280,2020-08-01 18:50:00.000,5,60.164,24.925,60.159,24.911,31,51,0.0,18.3,2.62147,0.0,226,8,214,5,0.0,64.82394366197182
281,281,2020-08-01 18:51:00.000,2,60.158,24.938,60.165,24.933,24,18,0.0,18.3,2.62147,0.0,226,8,214,5,170.94299999999998,64.82394366197182
282,282,2020-08-01 18:58:00.000,6,60.183,24.954,60.178,24.949,31,20,0.0,18.3,2.62147,0.0,227,8,214,5,710.3570000000001,83.2967032967033
283,283,2020-08-01 18:59:00.000,1,60.183,24.962,60.181,24.925,25,42,0.0,18.3,2.62147,0.0,227,8,214,5,2591.69,63.64748201438849
284,284,2020-08-01 19:00:00.000,3,60.156,24.95,60.163,24.927,30,26,0.0,17.2,2.48073,0.0,228,8,214,5,1050.811,61.875
285,285,2020-08-01 19:03:00.000,1,60.16,24.95,60.159,24.946,24,16,0.0,17.2,2.48073,0.0,228,8,214,5,364.564,71.81208053691275
286,286,2020-08-01 19:05:00.000,5,60.199,24.965,60.195,24.956,26,38,0.0,17.2,2.48073,0.0,229,8,214,5,0.0,82.45631067961165
287,287,2020-08-01 19:17:00.000,1,60.196,24.966,60.187,24.961,30,26,0.0,17.2,2.48073,0.0,231,8,214,5,0.0,72.52272727272727
288,288,2020-08-01 19:17:00.000,4,60.177,24.946,60.171,24.947,36,33,0.0,17.2,2.48073,0.0,231,8,214,5,947.6630000000002,79.39473684210526
289,289,2020-08-01 19:21:00.000,2,60.161,24.939,60.166,24.934,23,42,0.0,17.2,2.48073,0.0,232,8,214,5,467.5240000000001,63.70634920634921
290,290,2020-08-01 19:32:00.000,1,60.18,24.919,60.183,24.919,18,24,0.0,17.2,2.48073,0.0,234,8,214,5,62.778,64.51960784313725
291,291,2020-08-01 19:36:00.000,1,60.158,24.931,60.162,24.94,29,20,0.0,17.2,2.48073,0.0,235,8,214,5,313.23,64.27272727272727
292,292,2020-08-01 19:40:00.000,4,60.199,24.965,60.178,24.949,40,25,0.0,17.2,2.48073,0.0,236,8,214,5,710.3570000000001,82.21100917431193
293,293,2020-08-01 19:55:00.000,6,60.161,24.918,60.168,24.93,23,29,0.0,17.2,2.48073,0.0,239,8,214,5,415.667,64.43
294,294,2020-08-01 20:00:00.000,1,60.165,24.937,60.167,24.94,30,14,0.0,16.7,2.10514,0.0,240,8,214,5,374.887,65.35652173913043
295,295,2020-08-01 20:23:00.000,4,60.194,24.941,60.194,24.956,27,25,0.0,16.7,2.10514,0.0,244,8,214,5,2635.5240000000003,83.84375
296,296,2020-08-01 20:47:00.000,1,60.183,24.961,60.187,24.961,26,29,0.0,16.7,2.10514,0.0,249,8,214,5,0.0,72.59166666666667
297,297,2020-08-01 21:22:00.000,4,60.178,24.927,60.167,24.94,34,21,0.0,16.7,2.32975,0.0,256,8,214,5,1464.3769999999995,63.05882352941177
298,298,2020-08-01 21:35:00.000,1,60.184,24.917,60.17,24.932,24,27,0.0,16.7,2.32975,0.0,259,8,214,5,1189.2569999999998,63.75342465753425
299,299,2020-08-02 06:13:00.000,1,60.157,24.942,60.162,24.939,34,15,0.0,20.6,2.59546,0.0,74,8,215,6,37.818,65.45454545454545
300,300,2020-08-02 06:18:00.000,2,60.175,24.956,60.164,24.935,35,40,0.0,20.6,2.59546,0.0,75,8,215,6,1774.0430000000017,62.35294117647059
301,301,2020-08-02 06:50:00.000,4,60.16,24.936,60.162,24.939,26,17,0.0,20.6,2.59546,0.0,82,8,215,6,281.44300000000004,66.1923076923077
302,302,2020-08-02 07:20:00.000,1,60.16,24.919,60.162,24.939,30,29,25.0,21.7,2.86661,0.0,88,8,215,6,309.90500000000003,63.55
303,303,2020-08-02 07:32:00.000,2,60.169,24.927,60.179,24.923,22,29,25.0,21.7,2.86661,0.0,90,8,215,6,1245.746,60.95238095238095
304,304,2020-08-02 07:38:00.000,1,60.176,24.938,60.169,24.93,37,25,25.0,21.7,2.86661,0.0,91,8,215,6,1026.6559999999995,64.875
305,305,2020-08-02 07:42:00.000,2,60.19,24.942,60.164,24.935,41,53,25.0,21.7,2.86661,0.0,92,8,215,6,1989.121,65.17391304347827
306,306,2020-08-02 07:50:00.000,5,60.186,24.96,60.178,24.949,26,21,25.0,21.7,2.86661,0.0,94,8,215,6,710.3570000000001,82.4
307,307,2020-08-02 08:03:00.000,2,60.156,24.946,60.169,24.941,29,24,0.0,22.2,3.59532,0.0,96,8,215,6,1136.6250000000005,62.851851851851855
308,308,2020-08-02 08:07:00.000,5,60.194,24.964,60.187,24.966,29,23,0.0,22.2,3.59532,0.0,97,8,215,6,0.0,70.95121951219512
309,309,2020-08-02 08:09:00.000,2,60.164,24.918,60.184,24.923,33,36,0.0,22.2,3.59532,0.0,97,8,215,6,2016.206,63.7037037037037
310,310,2020-08-02 08:13:00.000,3,60.169,24.946,60.171,24.946,24,24,0.0,22.2,3.59532,0.0,98,8,215,6,286.627,76.45
311,311,2020-08-02 08:16:00.000,2,60.16,24.941,60.168,24.93,18,15,0.0,22.2,3.59532,0.0,99,8,215,6,531.5810000000001,62.76190476190476
312,312,2020-08-02 08:18:00.000,1,60.16,24.946,60.169,24.944,31,41,0.0,22.2,3.59532,0.0,99,8,215,6,645.9229999999999,83.73529411764706
313,313,2020-08-02 08:23:00.000,1,60.187,24.96,60.195,24.957,28,25,0.0,22.2,3.59532,0.0,100,8,215,6,0.0,80.24
314,314,2020-08-02 08:26:00.000,1,60.199,24.97,60.188,24.956,28,41,0.0,22.2,3.59532,0.0,101,8,215,6,0.0,79.625
315,315,2020-08-02 08:28:00.000,3,60.168,24.924,60.169,24.941,29,38,0.0,22.2,3.59532,0.0,101,8,215,6,800.112,65.0909090909091
316,316,2020-08-02 08:32:00.000,7,60.196,24.944,60.19,24.956,25,26,0.0,22.2,3.59532,0.0,102,8,215,6,751.2949999999998,77.23076923076923
317,317,2020-08-02 08:34:00.000,2,60.178,24.913,60.181,24.955,39,43,0.0,22.2,3.59532,0.0,102,8,215,6,2528.912,72.06976744186046
318,318,2020-08-02 08:41:00.000,4,60.179,24.954,60.187,24.956,23,26,0.0,22.2,3.59532,0.0,104,8,215,6,128.478,77.28571428571429
319,319,2020-08-02 08:44:00.000,3,60.19,24.954,60.186,24.957,30,38,0.0,22.2,3.59532,0.0,104,8,215,6,0.0,77.28571428571429
320,320,2020-08-02 08:50:00.000,2,60.173,24.93,60.179,24.923,20,11,0.0,22.2,3.59532,0.0,106,8,215,6,745.2709999999998,65.52380952380952
321,321,2020-08-02 08:51:00.000,6,60.169,24.967,60.165,24.952,29,34,0.0,22.2,3.59532,0.0,106,8,215,6,577.8399999999999,72.57777777777778
322,322,2020-08-02 08:58:00.000,2,60.181,24.947,60.169,24.941,39,48,0.0,22.2,3.59532,0.0,107,8,215,6,1592.1240000000005,62.825
323,323,2020-08-02 08:58:00.000,3,60.167,24.923,60.181,24.926,32,26,0.0,22.2,3.59532,0.0,107,8,215,6,1674.0549999999998,62.825
324,324,2020-08-02 09:00:00.000,1,60.185,24.916,60.179,24.922,32,26,25.0,22.8,4.50597,0.0,108,8,215,6,245.973,62.54285714285714
325,325,2020-08-02 09:04:00.000,6,60.173,24.924,60.192,24.952,47,38,25.0,22.8,4.50597,0.0,108,8,215,6,1898.5349999999985,79.2
326,326,2020-08-02 09:06:00.000,4,60.184,24.924,60.186,24.947,29,24,25.0,22.8,4.50597,0.0,109,8,215,6,2812.851000000001,79.15625
327,327,2020-08-02 09:06:00.000,1,60.158,24.919,60.157,24.911,26,26,25.0,22.8,4.50597,0.0,109,8,215,6,0.0,62.114285714285714
328,328,2020-08-02 09:07:00.000,1,60.187,24.918,60.169,24.945,30,31,25.0,22.8,4.50597,0.0,109,8,215,6,1872.022,79.15625
329,329,2020-08-02 09:10:00.000,3,60.191,24.911,60.189,24.917,29,26,25.0,22.8,4.50597,0.0,110,8,215,6,0.0,65.58620689655173
330,330,2020-08-02 09:10:00.000,6,60.173,24.931,60.168,24.952,40,37,25.0,22.8,4.50597,0.0,110,8,215,6,1361.8709999999994,69.0909090909091
331,331,2020-08-02 09:15:00.000,1,60.162,24.936,60.159,24.945,24,30,25.0,22.8,4.50597,0.0,111,8,215,6,749.6210000000002,72.18181818181819
332,332,2020-08-02 09:16:00.000,5,60.181,24.925,60.168,24.93,30,19,25.0,22.8,4.50597,0.0,111,8,215,6,1563.6669999999997,65.0
333,333,2020-08-02 09:17:00.000,7,60.195,24.925,60.198,24.932,26,23,25.0,22.8,4.50597,0.0,111,8,215,6,117.252,65.0
334,334,2020-08-02 09:18:00.000,5,60.158,24.936,60.169,24.932,37,49,25.0,22.8,4.50597,0.0,111,8,215,6,790.7289999999999,65.0
335,335,2020-08-02 09:21:00.000,5,60.16,24.935,60.163,24.91,31,26,25.0,22.8,4.50597,0.0,112,8,215,6,161.52499999999998,64.75
336,336,2020-08-02 09:21:00.000,2,60.164,24.945,60.181,24.925,38,42,25.0,22.8,4.50597,0.0,112,8,215,6,1987.301,64.75
337,337,2020-08-02 09:23:00.000,1,60.156,24.916,60.168,24.93,33,36,25.0,22.8,4.50597,0.0,112,8,215,6,563.073,64.75
338,338,2020-08-02 09:23:00.000,3,60.184,24.96,60.188,24.964,31,24,25.0,22.8,4.50597,0.0,112,8,215,6,0.0,71.58461538461539
339,339,2020-08-02 09:28:00.000,2,60.158,24.93,60.163,24.926,34,45,25.0,22.8,4.50597,0.0,113,8,215,6,161.52499999999998,63.9
340,340,2020-08-02 09:33:00.000,2,60.161,24.955,60.169,24.938,45,43,25.0,22.8,4.50597,0.0,114,8,215,6,1251.9200000000003,63.89090909090909
341,341,2020-08-02 09:36:00.000,7,60.16,24.912,60.168,24.93,36,22,25.0,22.8,4.50597,0.0,115,8,215,6,415.667,63.34782608695652
342,342,2020-08-02 09:37:00.000,4,60.195,24.96,60.186,24.947,30,27,25.0,22.8,4.50597,0.0,115,8,215,6,751.2950000000003,82.80701754385964
343,343,2020-08-02 09:44:00.000,2,60.167,24.963,60.168,24.939,28,19,25.0,22.8,4.50597,0.0,116,8,215,6,897.4409999999997,65.37096774193549
344,344,2020-08-02 09:44:00.000,1,60.167,24.969,60.169,24.941,41,43,25.0,22.8,4.50597,0.0,116,8,215,6,1111.549000000001,65.37096774193549
345,345,2020-08-02 09:46:00.000,2,60.181,24.948,60.192,24.952,47,33,25.0,22.8,4.50597,0.0,117,8,215,6,663.815,77.56451612903226
